id,pobs,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,CorrelationCoefficientCorrected,StandardErrorCorrected,TstatisticCorrected,Observations,DegreesofFreedom,NumberofCountries,YNPartial,YNSemi,SemiBalanceGap,SemiBalanceGrowth,SpendingElasticity,TaxRevenueGap,DependentVariable,DependentTransformation,CyclicalAdjustment,AutomaticStabiliser,FiscalBalance,GovSpend,Taxes,CycleVariable,CycleTransformation,CycleGDP,InteractedCycleVariable,SquaredCycleVariable,LaggedCycleVariable,ControlVariables,LaggedDependentVariable,PanelData,CrossSection,IntraNational,EUonly,USAonly,Africaonly,LatinAmericaonly,Asiaonly,CountryFixedEffects,TimeFixedEffects,RealTimeData,StartYear,EndYear,DataAdvancedCountries,DataDevelopingCountries,DataMixofCountries,YearAverage,ShareofDevelopingCountries,EconometricStrategy,NonOLS,TacklingEndogeneity,ShortRunEffect,LongRunEffect,JournalName,YearofPublication,JournalImpactFactor,ReviewedJournal,Citations,Primary,Preferred,Election,FiscalRule,FiscalFatigue,NoPublicDebt
15,300,Akitoby et al. 2004,1,-0.91,0.39,-2.333333333,-0.91,0.39,-2.333333333,33,27,1,1,0,0,0,1,0,Logarithm of real non-interest current spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,301,Akitoby et al. 2004,1,1.06,0.52,2.038461538,1.06,0.52,2.038461538,33,27,1,1,0,0,0,1,0,Logarithm of real non-interest current spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,302,Akitoby et al. 2004,1,1.26,0.35,3.6,1.26,0.35,3.6,33,27,1,1,0,0,0,1,0,Logarithm of real non-interest current spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,303,Akitoby et al. 2004,1,1.16,0.49,2.367346939,1.16,0.49,2.367346939,33,27,1,1,0,0,0,1,0,Logarithm of real non-interest current spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,304,Akitoby et al. 2004,1,0.47,0.4,1.175,0.47,0.4,1.175,33,27,1,1,0,0,0,1,0,Logarithm of real non-interest current spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,305,Akitoby et al. 2004,1,-0.73,1.06,-0.688679245,-0.73,1.06,-0.688679245,33,27,1,1,0,0,0,1,0,Logarithm of real non-interest current spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,306,Akitoby et al. 2004,1,0.1,0.48,0.208333333,0.1,0.48,0.208333333,33,27,1,1,0,0,0,1,0,Logarithm of real non-interest current spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,307,Akitoby et al. 2004,1,0.87,0.66,1.318181818,0.87,0.66,1.318181818,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,308,Akitoby et al. 2004,1,0.09,0.71,0.126760563,0.09,0.71,0.126760563,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,309,Akitoby et al. 2004,1,3.3,0.54,6.111111111,3.3,0.54,6.111111111,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,1,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,310,Akitoby et al. 2004,1,0.05,1.44,0.034722222,0.05,1.44,0.034722222,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,311,Akitoby et al. 2004,1,-0.56,0.96,-0.583333333,-0.56,0.96,-0.583333333,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,312,Akitoby et al. 2004,1,5.43,2.81,1.932384342,5.43,2.81,1.932384342,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,313,Akitoby et al. 2004,1,1.37,0.51,2.68627451,1.37,0.51,2.68627451,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,314,Akitoby et al. 2004,1,2.21,0.69,3.202898551,2.21,0.69,3.202898551,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,315,Akitoby et al. 2004,1,2.35,1.58,1.487341772,2.35,1.58,1.487341772,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,316,Akitoby et al. 2004,1,0.25,0.9,0.277777778,0.25,0.9,0.277777778,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,317,Akitoby et al. 2004,1,2.16,0.68,3.176470588,2.16,0.68,3.176470588,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,1,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,318,Akitoby et al. 2004,1,0.31,0.12,2.583333333,0.31,0.12,2.583333333,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,319,Akitoby et al. 2004,1,2.07,0.66,3.136363636,2.07,0.66,3.136363636,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,320,Akitoby et al. 2004,1,-1.24,0.82,-1.512195122,-1.24,0.82,-1.512195122,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,321,Akitoby et al. 2004,1,1,0.37,2.702702703,1,0.37,2.702702703,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,322,Akitoby et al. 2004,1,-0.42,0.67,-0.626865672,-0.42,0.67,-0.626865672,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,323,Akitoby et al. 2004,1,2.93,0.94,3.117021277,2.93,0.94,3.117021277,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,324,Akitoby et al. 2004,1,0.7,0.35,2,0.7,0.35,2,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,1,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,325,Akitoby et al. 2004,1,1.01,0.47,2.14893617,1.01,0.47,2.14893617,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,326,Akitoby et al. 2004,1,-0.49,0.3,-1.633333333,-0.49,0.3,-1.633333333,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,327,Akitoby et al. 2004,1,1.24,0.11,11.27272727,1.24,0.11,11.27272727,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,328,Akitoby et al. 2004,1,1.01,0.17,5.941176471,1.01,0.17,5.941176471,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,329,Akitoby et al. 2004,1,2.92,0.78,3.743589744,2.92,0.78,3.743589744,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,330,Akitoby et al. 2004,1,-0.33,2,-0.165,-0.33,2,-0.165,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,331,Akitoby et al. 2004,1,0.95,0.44,2.159090909,0.95,0.44,2.159090909,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,332,Akitoby et al. 2004,1,0.61,0.35,1.742857143,0.61,0.35,1.742857143,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,333,Akitoby et al. 2004,1,2.52,0.84,3,2.52,0.84,3,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,334,Akitoby et al. 2004,1,2.33,0.59,3.949152542,2.33,0.59,3.949152542,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,335,Akitoby et al. 2004,1,0.56,0.81,0.691358025,0.56,0.81,0.691358025,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,336,Akitoby et al. 2004,1,0.23,0.3,0.766666667,0.23,0.3,0.766666667,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,337,Akitoby et al. 2004,1,-0.15,0.72,-0.208333333,-0.15,0.72,-0.208333333,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,338,Akitoby et al. 2004,1,-0.74,0.99,-0.747474747,-0.74,0.99,-0.747474747,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,339,Akitoby et al. 2004,1,2.05,0.9,2.277777778,2.05,0.9,2.277777778,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,340,Akitoby et al. 2004,1,2.72,0.75,3.626666667,2.72,0.75,3.626666667,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,341,Akitoby et al. 2004,1,0.71,0.29,2.448275862,0.71,0.29,2.448275862,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,342,Akitoby et al. 2004,1,0.96,0.54,1.777777778,0.96,0.54,1.777777778,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,343,Akitoby et al. 2004,1,2.65,0.59,4.491525424,2.65,0.59,4.491525424,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,344,Akitoby et al. 2004,1,0.76,0.22,3.454545455,0.76,0.22,3.454545455,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,345,Akitoby et al. 2004,1,0.46,0.54,0.851851852,0.46,0.54,0.851851852,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,1,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,346,Akitoby et al. 2004,1,1.36,0.81,1.679012346,1.36,0.81,1.679012346,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,347,Akitoby et al. 2004,1,0.42,0.47,0.893617021,0.42,0.47,0.893617021,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,348,Akitoby et al. 2004,1,0.87,0.61,1.426229508,0.87,0.61,1.426229508,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,349,Akitoby et al. 2004,1,0.95,0.82,1.158536585,0.95,0.82,1.158536585,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,350,Akitoby et al. 2004,1,-0.61,0.4,-1.525,-0.61,0.4,-1.525,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,1,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,351,Akitoby et al. 2004,1,-0.45,0.32,-1.40625,-0.45,0.32,-1.40625,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,352,Akitoby et al. 2004,1,1.19,0.41,2.902439024,1.19,0.41,2.902439024,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,353,Akitoby et al. 2004,1,0.71,0.33,2.151515152,0.71,0.33,2.151515152,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,354,Akitoby et al. 2004,1,2.31,0.56,4.125,2.31,0.56,4.125,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,355,Akitoby et al. 2004,1,0.11,0.4,0.275,0.11,0.4,0.275,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,0,1,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,356,Akitoby et al. 2004,1,-0.63,1.05,-0.6,-0.63,1.05,-0.6,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
15,357,Akitoby et al. 2004,1,0.39,0.42,0.928571429,0.39,0.42,0.928571429,33,27,1,1,0,0,0,1,0,Logarithm of real primary spending,Difference,0,0,0,1,0,Logarithm of real output,Difference,1,0,0,0,XXX,1,1,0,1,0,0,1,0,0,0,0,0,1970,2002,0,1,0,0,1,Error-correction model (short-run),0,0,1,0,IMF Working Paper,2004,0.000,0,99,1,0,0,0,0,0
16,1,Alberola et al. 2006,-1,-0.143,0.053,-2.698113208,-0.143,0.053,-2.698113208,209,196,9,1,1,1,0,0,0,Change in the structural primary fiscal balance in % of potential output,Difference,1,0,1,0,0,Output gap in % of potential output,Difference,0,0,0,0,XXX,0,1,0,0,0,0,0,1,0,1,0,0,1981,2004,0,0,1,0,0.67,OLS,0,0,1,0,Economia,2006,0.000,1,88,1,0,0,0,0,0
16,2,Alberola et al. 2006,-1,-0.32,0.186,-1.720430108,-0.32,0.186,-1.720430108,200,196,9,1,1,1,0,0,0,Change in the structural primary fiscal balance in % of potential output,Difference,1,0,1,0,0,Output gap in % of potential output,Difference,0,0,0,0,XXX,0,1,0,0,0,0,0,1,0,0,0,0,1982,2004,0,0,1,0,0.67,IV2SLS (lagged own output gap and output gap of main trading partners as instruments),1,1,1,0,Economia,2006,0.000,1,88,1,1,0,0,0,0
16,3,Alberola et al. 2006,-1,-0.107,0.094,-1.138297872,-0.107,0.094,-1.138297872,209,196,9,1,1,1,0,0,0,Change in the structural primary fiscal balance in % of potential output,Difference,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,XXX,0,1,0,0,0,0,0,1,0,1,0,0,1981,1990,0,0,1,0,0.67,OLS,0,0,1,0,Economia,2006,0.000,1,88,1,0,0,0,0,0
16,4,Alberola et al. 2006,-1,-0.173,0.286,-0.604895105,-0.173,0.286,-0.604895105,200,196,9,1,1,1,0,0,0,Change in the structural primary fiscal balance in % of potential output,Difference,1,0,1,0,0,Output gap in % of potential output,Difference,0,0,0,0,XXX,0,1,0,0,0,0,0,1,0,0,0,0,1982,1990,0,0,1,0,0.67,IV2SLS (lagged own output gap and output gap of main trading partners as instruments),1,1,1,0,Economia,2006,0.000,1,88,1,0,0,0,0,0
16,5,Alberola et al. 2006,-1,-0.181,0.059,-3.06779661,-0.181,0.059,-3.06779661,209,196,9,1,1,1,0,0,0,Change in the structural primary fiscal balance in % of potential output,Difference,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,XXX,0,1,0,0,0,0,0,1,0,1,0,0,1991,2004,0,0,1,0,0.67,OLS,0,0,1,0,Economia,2006,0.000,1,88,1,0,0,0,0,0
16,6,Alberola et al. 2006,-1,-0.519,0.121,-4.289256198,-0.519,0.121,-4.289256198,200,196,9,1,1,1,0,0,0,Change in the structural primary fiscal balance in % of potential output,Difference,1,0,1,0,0,Output gap in % of potential output,Difference,0,0,0,0,XXX,0,1,0,0,0,0,0,1,0,0,0,0,1991,2004,0,0,1,0,0.67,IV2SLS (lagged own output gap and output gap of main trading partners as instruments),1,1,1,0,Economia,2006,0.000,1,88,1,0,0,0,0,0
